utterance_id,speaker,episode_id,scene_id,transcript,emotion_label,valence,arousal,dominance,sep,vad_coverage
s03_e12_c11_u003,Joey Tribbiani,s03_e12,s03_e12_c11,"So, does that mean the audition is off?",Scared,0.0538,0.0762,0.0814,0.0945,0.625
s03_e12_c11_u005,Joey Tribbiani,s03_e12,s03_e12_c11,What?!,Neutral,0.0000,0.0460,0.0000,0.0000,1.000
s03_e12_c11_u007,Joey Tribbiani,s03_e12,s03_e12_c11,"It's ah, step-ity, step and jazz hands.",Scared,0.1040,-0.2290,-0.1015,0.0532,0.667
s03_e12_c11_u009,Joey Tribbiani,s03_e12,s03_e12_c11,Bye.,Scared,-0.2500,-0.2040,-0.3580,-0.4290,1.000
s03_e12_c14_u005,Joey Tribbiani,s03_e12,s03_e12_c14,"I know, it was the best I could get out of them.",Neutral,0.1355,-0.1376,0.0415,0.1562,0.750
s03_e12_c14_u007,Joey Tribbiani,s03_e12,s03_e12_c14,"People, people, people.",Neutral,0.2080,-0.2000,0.0000,0.2080,1.000
s03_e13_c04_u003,Joey Tribbiani,s03_e13,s03_e13_c04,Hey.,Joyful,0.0960,-0.2060,-0.2760,-0.0420,1.000
s03_e13_c04_u005,Joey Tribbiani,s03_e13,s03_e13_c04,"Check the freezer. If there's none in there, then we're probably out. Are you just getting in from work? It's late.",Peaceful,0.0164,0.0159,0.0274,0.0301,0.810
s03_e13_c04_u007,Joey Tribbiani,s03_e13,s03_e13_c04,I discovered I'm able to count all of my teeth using just my tongue.,Joyful,0.1893,-0.0728,0.1691,0.2738,0.571
s03_e13_c04_u009,Joey Tribbiani,s03_e13,s03_e13_c04,"Oh, I was reading it last night, and I got scared, so.",Scared,-0.0303,0.0023,-0.1714,-0.1160,0.667
s03_e13_c04_u011,Joey Tribbiani,s03_e13,s03_e13_c04,"Well, safer. Y'know, I mean I never start reading The Shining, without making sure we've got plenty of room in the freezer, y'know.",Joyful,0.1968,-0.0911,0.1151,0.2543,0.762
s03_e13_c04_u013,Joey Tribbiani,s03_e13,s03_e13_c04,Haven't you ever read the same book over and over again?,Peaceful,0.2160,-0.1727,0.1799,0.3059,0.818
s03_e13_c04_u015,Joey Tribbiani,s03_e13,s03_e13_c04,"The question should be Rach, what is not so great about the shining. Okay? And the answer would be nothing. All right? This is like the scariest book ever. I bet it's way better than that classic of yours.",Mad,0.1241,-0.1290,0.0880,0.1681,0.769
s03_e13_c04_u017,Joey Tribbiani,s03_e13,s03_e13_c04,"All right, you got it.",Peaceful,0.1133,0.0630,0.0373,0.1320,0.800
s03_e13_c04_u019,Joey Tribbiani,s03_e13,s03_e13_c04,Okay.,Joyful,0.1940,-0.3040,-0.2340,0.0770,1.000
s03_e13_c04_u021,Joey Tribbiani,s03_e13,s03_e13_c04,"Ah, now Rach, these ah, these little women.",Sad,0.1326,-0.0522,-0.1000,0.0826,0.625
s03_e13_c04_u023,Joey Tribbiani,s03_e13,s03_e13_c04,"How little are they? I mean, are they like scary little?",Scared,-0.1018,-0.0816,-0.0664,-0.1350,0.909
s03_e13_c14_u003,Joey Tribbiani,s03_e13,s03_e13_c14,"Beth is really, really sick.",Sad,-0.3960,-0.0690,-0.3400,-0.5660,0.400
s03_e13_c14_u005,Joey Tribbiani,s03_e13,s03_e13_c14,"Jo's there, but I don't think there's anything she could do.",Sad,0.1565,-0.0467,0.0072,0.1601,0.727
s03_e13_c14_u008,Joey Tribbiani,s03_e13,s03_e13_c14,Yeah.,Neutral,0.2060,-0.3180,-0.1220,0.1450,1.000
s03_e13_c14_u010,Joey Tribbiani,s03_e13,s03_e13_c14,Okay.,Neutral,0.1940,-0.3040,-0.2340,0.0770,1.000
s03_e14_c01_u003,Joey Tribbiani,s03_e14,s03_e14_c01,Wow! This girl is good.,Joyful,0.3775,-0.0730,0.0705,0.4128,0.800
s03_e14_c02_u006,Joey Tribbiani,s03_e14,s03_e14_c02,"So ah, Phoebe tells us you write jingles.",Neutral,0.1857,0.1347,0.4023,0.3868,0.375
s03_e14_c02_u008,Joey Tribbiani,s03_e14,s03_e14_c02,"Ah, anything we might of heard of?",Joyful,0.0464,0.2616,0.2566,0.1747,0.857
s03_e14_c02_u018,Joey Tribbiani,s03_e14,s03_e14_c02,"Wow, that was kinda brutal.",Powerful,0.0105,0.1825,0.1130,0.0670,0.800
s03_e14_c04_u003,Joey Tribbiani,s03_e14,s03_e14_c04,"Ah, he can't make it, he said he had to his... Whoa-oh!",Scared,0.3355,-0.0100,0.2697,0.4703,0.538
s03_e14_c04_u008,Joey Tribbiani,s03_e14,s03_e14_c04,"Phew, close one.",Mad,-0.0900,-0.3460,-0.3767,-0.2783,1.000
s03_e14_c14_u012,Joey Tribbiani,s03_e14,s03_e14_c14,Morning.,Joyful,0.3760,-0.5300,-0.1120,0.3200,1.000
s03_e14_c14_u014,Joey Tribbiani,s03_e14,s03_e14_c14,Heard about the leg burnin' huh?,Peaceful,-0.0505,-0.1850,-0.2465,-0.1737,0.667
s03_e14_c14_u016,Joey Tribbiani,s03_e14,s03_e14_c14,"Listen, I ah, I know it's a longshot. But, by any chance did she find that funny?",Sad,0.2838,0.0912,0.0409,0.3043,0.647
s03_e14_c18_u005,Joey Tribbiani,s03_e14,s03_e14_c18,Yeah. You okay?,Neutral,0.2000,-0.3110,-0.1780,0.1110,0.667
s03_e14_c18_u007,Joey Tribbiani,s03_e14,s03_e14_c18,Yeah.,Neutral,0.2060,-0.3180,-0.1220,0.1450,1.000
s03_e14_c19_u003,Joey Tribbiani,s03_e14,s03_e14_c19,Where have you been?,Neutral,0.1713,-0.3087,0.0620,0.2023,0.750
s03_e15_c02_u005,Joey Tribbiani,s03_e15,s03_e15_c02,"Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it.",Scared,0.0762,-0.0393,0.0291,0.0907,0.857
s03_e15_c02_u011,Joey Tribbiani,s03_e15,s03_e15_c02,Both of us?,Joyful,0.1230,-0.0687,0.1947,0.2203,1.000
s03_e15_c02_u015,Joey Tribbiani,s03_e15,s03_e15_c02,We'll be there.,Joyful,0.1335,0.1605,0.2255,0.2462,1.000
s03_e15_c05_u003,Joey Tribbiani,s03_e15,s03_e15_c05,"Uh, 10:30.",Neutral,0.1598,-0.1042,0.0625,0.1910,0.000
s03_e15_c05_u005,Joey Tribbiani,s03_e15,s03_e15_c05,4:30.,Neutral,0.1598,-0.1042,0.0625,0.1910,0.000
s03_e15_c05_u007,Joey Tribbiani,s03_e15,s03_e15_c05,"Yeah. Hey, remember when she brought up that thing about the three of us?",Neutral,0.1771,-0.0777,-0.0092,0.1725,0.857
s03_e15_c05_u009,Joey Tribbiani,s03_e15,s03_e15_c05,She was kidding about that right?,Neutral,0.1448,-0.0104,0.0668,0.1782,0.833
s03_e15_c05_u011,Joey Tribbiani,s03_e15,s03_e15_c05,"God, that would be weird it that situation presented itself tonight, huh?",Neutral,0.0196,-0.1296,0.0020,0.0206,0.917
s03_e15_c05_u013,Joey Tribbiani,s03_e15,s03_e15_c05,"Dude, I don't know.",Neutral,0.4960,-0.1567,0.2367,0.6143,0.750
s03_e15_c05_u015,Joey Tribbiani,s03_e15,s03_e15_c05,Yeah.,Neutral,0.2060,-0.3180,-0.1220,0.1450,1.000
s03_e15_c05_u017,Joey Tribbiani,s03_e15,s03_e15_c05,"Yeah, for sure. Okay. Probably want the first thing to be, never open your eyes. Y'know, because you don't want to be doing something and then look up and see something you don't want to be seeing.",Neutral,0.1994,-0.1179,0.0224,0.2106,0.889
s03_e15_c05_u019,Joey Tribbiani,s03_e15,s03_e15_c05,"Ah!! Okay! Eyes open at all times! Oh, hey, how do we decide where we... y'know each would, y'know be?",Neutral,0.1735,-0.0865,0.0829,0.2150,0.889
s03_e15_c05_u021,Joey Tribbiani,s03_e15,s03_e15_c05,"Yeah, I guess, but what's like heads and what's tails?",Neutral,0.1320,-0.0849,-0.0494,0.1073,0.700
s03_e15_c11_u002,Joey Tribbiani,s03_e15,s03_e15_c11,So what are you gonna do?,Neutral,0.0333,-0.0727,-0.0080,0.0293,0.571
s03_e15_c11_u009,Joey Tribbiani,s03_e15,s03_e15_c11,"Yeah, tell that to my Uncle Lenny.",Peaceful,0.1228,-0.2062,-0.0104,0.1176,0.714
s03_e15_c11_u011,Joey Tribbiani,s03_e15,s03_e15_c11,"Nothing, he's just really believes in that.",Neutral,0.1996,-0.2508,0.2138,0.3065,0.857
s03_e16_c08_u003,Joey Tribbiani,s03_e16,s03_e16_c08,"Yeah. We figured when we couldn't find you, you'd gone home to make up with Rachel. Which is probably what you shoulda done. Huh?",Powerful,0.1163,-0.0644,0.0211,0.1268,0.800
s03_e16_c08_u007,Joey Tribbiani,s03_e16,s03_e16_c08,"Look, Ross look, I'm on board about this totally honesty thing, I am, just not about stuff that's gonna get you in trouble.",Peaceful,0.2272,-0.0815,0.0225,0.2385,0.750
s03_e16_c08_u009,Joey Tribbiani,s03_e16,s03_e16_c08,"Yeah, and there won't be a relationship left to rebuild.",Neutral,0.1625,-0.1065,-0.0095,0.1578,0.800
s03_e16_c08_u013,Joey Tribbiani,s03_e16,s03_e16_c08,"All right, okay, now, we just have to make sure she doesn't find out some other way. Did you think about the trail?",Peaceful,0.1759,-0.0549,0.0436,0.1978,0.870
s03_e16_c08_u015,Joey Tribbiani,s03_e16,s03_e16_c08,The trail from the woman you did it with to the woman you hope never finds out who did it! You always have to think about the trail!,Powerful,0.0642,-0.0383,-0.0117,0.0583,0.607
s03_e16_c14_u003,Joey Tribbiani,s03_e16,s03_e16_c14,Maybe she killed him?,Scared,0.0000,0.0185,-0.1850,-0.0925,0.500
s03_e16_c14_u007,Joey Tribbiani,s03_e16,s03_e16_c14,"No, I really have to pee.",Sad,0.0110,0.0630,-0.1950,-0.0865,0.500
s03_e17_c03_u002,Joey Tribbiani,s03_e17,s03_e17_c03,"Hey, can you close that window Chandler? My nipples can cut glass over here!",Neutral,0.0660,-0.2155,-0.2160,-0.0420,0.786
s03_e17_c03_u007,Joey Tribbiani,s03_e17,s03_e17_c03,It'll be great for next weekend.,Joyful,0.3240,-0.0630,0.1167,0.3823,1.000
s03_e17_c03_u009,Joey Tribbiani,s03_e17,s03_e17_c03,"It'll be great for next weekend. I mean, it'll be grrreat.",Joyful,0.2404,-0.1384,0.1164,0.2987,0.818
s03_e17_c03_u016,Joey Tribbiani,s03_e17,s03_e17_c03,"Uh, Pheebs we kinda need you to drive us all up there in your grandmother's cab, but y'know what, I'll stay.",Neutral,0.1128,0.0007,0.1208,0.1732,0.700
s03_e17_c04_u002,Joey Tribbiani,s03_e17,s03_e17_c04,"Hey, does anybody else feel bad about Ross?",Sad,-0.2270,-0.1745,-0.1950,-0.3245,0.625
s03_e17_c04_u005,Joey Tribbiani,s03_e17,s03_e17_c04,What? Mine aren't tinted.,Scared,0.1253,-0.0393,0.0520,0.1513,0.750
s03_e17_c04_u017,Joey Tribbiani,s03_e17,s03_e17_c04,"Oh, now I have to go!!",Joyful,0.1233,-0.0713,-0.0840,0.0813,0.667
s03_e17_c05_u014,Joey Tribbiani,s03_e17,s03_e17_c05,What's going on?,Neutral,0.1030,0.0000,0.1610,0.1835,1.000
s03_e17_c08_u019,Joey Tribbiani,s03_e17,s03_e17_c08,"Oh yeah, Smokey Joe here got half way to the highway and collapsed.",Mad,-0.0523,-0.0434,-0.1783,-0.1415,0.846
s03_e18_c01_u003,Joey Tribbiani,s03_e18,s03_e18_c01,"Oh, nothing, no. It's an acting exercise, I'm practising my fake laugh.",Neutral,0.1115,-0.0053,-0.0067,0.1082,0.500
s03_e18_c01_u005,Joey Tribbiani,s03_e18,s03_e18_c01,What-what's so funny?,Joyful,0.2787,0.1040,0.0440,0.3007,0.750
s03_e18_c05_u005,Joey Tribbiani,s03_e18,s03_e18_c05,"Pheebs, he seems to enjoy it.",Mad,0.3822,0.0420,0.2640,0.5142,0.667
s03_e18_c05_u007,Joey Tribbiani,s03_e18,s03_e18_c05,"Well, have-have you told him how you feel?",Scared,0.3623,-0.1076,0.1444,0.4345,0.778
s03_e18_c05_u015,Joey Tribbiani,s03_e18,s03_e18_c05,"So, we're walking down the street and I turn to you and I say, ""Hey, let's go hang out at Totally Nude Nudes,"" remember? And then, and then, you turn to me and say, ""Nah, let's just hang out at your place."" Well, that was a nice move dumb ass.",Mad,0.0676,-0.0799,-0.0361,0.0495,0.800
s03_e18_c12_u011,Joey Tribbiani,s03_e18,s03_e18_c12,Hey!,Joyful,0.0960,-0.2060,-0.2760,-0.0420,1.000
s03_e18_c12_u014,Joey Tribbiani,s03_e18,s03_e18_c12,"Hey, how much cash do you got in your pocket right now?",Peaceful,0.0818,-0.0174,0.0371,0.1003,0.833
s03_e19_c02_u019,Joey Tribbiani,s03_e19,s03_e19_c02,"Oh mommie, oh daddie, I am a big old baddie! Oh mommie, oh daddie, I am a big old baddie!",Joyful,0.0000,-0.1720,-0.2410,-0.1205,0.300
s03_e19_c03_u003,Joey Tribbiani,s03_e19,s03_e19_c03,Good. Hey.,Neutral,0.4860,-0.2350,-0.1040,0.4340,1.000
s03_e19_c03_u005,Joey Tribbiani,s03_e19,s03_e19_c03,"Oh, so you're playing Adrienne, huh?",Scared,-0.2940,-0.3140,-0.4490,-0.5185,0.500
s03_e19_c03_u007,Joey Tribbiani,s03_e19,s03_e19_c03,"Oh, no. Ah, I playing your husband, Victor. I'm Joey Tribianni.",Neutral,0.1315,0.0180,0.1522,0.2076,0.455
s03_e19_c03_u010,Joey Tribbiani,s03_e19,s03_e19_c03,"So the ah, play's pretty great, huh?",Scared,0.4670,0.1202,-0.0060,0.4640,0.571
s03_e19_c03_u012,Joey Tribbiani,s03_e19,s03_e19_c03,"Oh, forget about it. She rocks!",Joyful,-0.1615,-0.2750,-0.1240,-0.2235,0.667
s03_e19_c03_u014,Joey Tribbiani,s03_e19,s03_e19_c03,Dr. Drake Remoray. Days of Our Lives. Voted most datable neurosurgeon by Teen Beat.,Neutral,0.1094,0.1143,0.1613,0.1900,0.769
s03_e19_c03_u016,Joey Tribbiani,s03_e19,s03_e19_c03,"Hey, I've done plays before. I'm a serious actor.",Mad,0.1260,-0.1140,-0.0040,0.1240,0.556
s03_e19_c03_u018,Joey Tribbiani,s03_e19,s03_e19_c03,"See, I actually can pour milk, but I got you believing that I couldn't. Now, see, that's acting.",Neutral,0.1969,-0.0805,-0.0760,0.1589,0.778
s03_e19_c03_u020,Joey Tribbiani,s03_e19,s03_e19_c03,"Yeah, that was real.",Peaceful,0.1610,-0.0760,0.0780,0.2000,1.000
s03_e19_c05_u002,Joey Tribbiani,s03_e19,s03_e19_c05,"I hate this woman!! I hate her! She told everyone in the company about that info-mercial, and now they all keep asking me to open their drinks. Okay, and whenever I can't do it, they're all like-like laughing at me.",Mad,0.0888,-0.0122,0.0308,0.1042,0.690
s03_e19_c05_u006,Joey Tribbiani,s03_e19,s03_e19_c05,"Wow, what-what do you think she wants?",Neutral,0.2292,0.0016,0.0544,0.2564,0.750
s03_e19_c07_u007,Joey Tribbiani,s03_e19,s03_e19_c07,"Oh, oh, I got it! Pete-Chicago.",Joyful,0.0000,0.1925,0.0000,0.0000,0.286
s03_e19_c07_u009,Joey Tribbiani,s03_e19,s03_e19_c07,"Oh, and Mississ-Pete is?",Mad,0.0000,0.0000,0.0240,0.0120,0.400
s03_e19_c08_u003,Joey Tribbiani,s03_e19,s03_e19_c08,"Well, why don't you tell me what you're supposed to be! Huh? Because I sure as hell can't figure it out! I talk to you and nothin'. You look at me, and it's nothin'. Nothing.",Neutral,0.0609,-0.1225,-0.0075,0.0571,0.714
s03_e19_c08_u009,Joey Tribbiani,s03_e19,s03_e19_c08,Yeah.,Neutral,0.2060,-0.3180,-0.1220,0.1450,1.000
s03_e19_c08_u011,Joey Tribbiani,s03_e19,s03_e19_c08,"Oh, hey, how about this one. Ah, it's says so in the script! Y'know ah, I-I don't know why my character likes you either, I mean it says in the script here that you're a bitch.",Mad,0.0828,0.0270,0.0373,0.1015,0.583
s03_e19_c08_u013,Joey Tribbiani,s03_e19,s03_e19_c08,It does in mine!,Neutral,0.1880,-0.2230,0.0780,0.2270,0.500
s03_e19_c13_u005,Joey Tribbiani,s03_e19,s03_e19_c13,"Just because she went to Yale drama, she thinks she's like the greatest actress since, since, sliced bread!",Mad,0.1544,0.0792,0.0756,0.1922,0.667
s03_e19_c13_u007,Joey Tribbiani,s03_e19,s03_e19_c13,"God, I just, I hate her! I hate her!! With her, 'Oh, I'm so talented.' and 'Oh, I'm so pretty,' and 'Ooh, I smell so good.'",Sad,0.1495,0.1008,0.1230,0.2110,0.462
s03_e19_c13_u009,Joey Tribbiani,s03_e19,s03_e19_c13,"Hey, Chandler, can we please stay focused on my problem here?! Y'know?",Mad,0.0346,-0.0657,-0.0138,0.0277,0.818
s03_e19_c13_u011,Joey Tribbiani,s03_e19,s03_e19_c13,"Oh. Ohh. Ohh, you're out of your mind.",Scared,0.0468,-0.2024,-0.0642,0.0147,0.750
s03_e19_c13_u013,Joey Tribbiani,s03_e19,s03_e19_c13,"Oh, yeah?! Then how come I keep thinking about her in all these sexual scenarios and stuff huh?!",Mad,0.0358,-0.0853,-0.1118,-0.0200,0.833
s03_e19_c14_u003,Joey Tribbiani,s03_e19,s03_e19_c14,"Well, why don't you tell me what you're supposed to be! Huh? Because I sure as hell can't figure it out! I talk to you and it's nothin'. You look at me, and nothin'. Nothing.",Mad,0.0609,-0.1225,-0.0075,0.0571,0.714
s03_e19_c14_u006,Joey Tribbiani,s03_e19,s03_e19_c14,Better?,Joyful,0.7780,0.0740,0.7140,1.1350,1.000
s03_e19_c14_u008,Joey Tribbiani,s03_e19,s03_e19_c14,"Ah, Kate?",Neutral,0.1446,-0.0884,-0.0134,0.1380,0.000
s03_e19_c14_u010,Joey Tribbiani,s03_e19,s03_e19_c14,"You ah, you forgot your shoes.",Neutral,0.0100,-0.2093,-0.2337,-0.1068,0.500
s03_e19_c14_u012,Joey Tribbiani,s03_e19,s03_e19_c14,"Hey, listen you ah....",Neutral,0.3190,-0.2430,-0.1930,0.2225,0.500
s03_e19_c14_u014,Joey Tribbiani,s03_e19,s03_e19_c14,...feel like getting a cup of coffee?,Joyful,0.2486,-0.0292,-0.2208,0.1382,0.857
s03_e19_c14_u022,Joey Tribbiani,s03_e19,s03_e19_c14,"Yeah, yeah sure, goodnight.",Sad,0.2790,-0.3910,0.0620,0.3100,1.000
s03_e20_c01_u003,Joey Tribbiani,s03_e20,s03_e20_c01,Yeah! Oh my God! Is this what it's like to be you?,Joyful,0.1072,-0.1398,0.0542,0.1343,0.917
s03_e20_c01_u005,Joey Tribbiani,s03_e20,s03_e20_c01,"Oh, you have no idea. And-and when we're on stage I get to-to kiss her and-and touch her, but then she goes home with the director, and it's like somebody's ripping out my heart!",Joyful,0.1429,0.0212,0.0635,0.1747,0.784
s03_e20_c01_u018,Joey Tribbiani,s03_e20,s03_e20_c01,"Uh, Pheebs, you had a barrel for a dollhouse?",Neutral,0.0480,-0.3047,-0.0947,0.0007,0.333
s03_e20_c04_u002,Joey Tribbiani,s03_e20,s03_e20_c04,"Hey, Kate!",Joyful,0.0960,-0.2060,-0.2760,-0.0420,0.500
s03_e20_c04_u004,Joey Tribbiani,s03_e20,s03_e20_c04,"Listen, I ah, went to that restaurant that you were talking about last week...",Neutral,0.0632,-0.0951,-0.0931,0.0167,0.714
s03_e20_c04_u006,Joey Tribbiani,s03_e20,s03_e20_c04,"And I ate the food, I had the fish, it was good, yeah. It was good, yeah...",Sad,0.2493,-0.2453,-0.0795,0.2096,0.706
s03_e20_c04_u008,Joey Tribbiani,s03_e20,s03_e20_c04,"Oh, hey! Joey Tribbiani.",Peaceful,0.0960,-0.2060,-0.2760,-0.0420,0.250
s03_e20_c04_u010,Joey Tribbiani,s03_e20,s03_e20_c04,What?!,Joyful,0.0000,0.0460,0.0000,0.0000,1.000
s03_e20_c04_u012,Joey Tribbiani,s03_e20,s03_e20_c04,"Get out of here, really?!",Joyful,-0.0247,-0.0053,-0.0210,-0.0352,0.800
s03_e20_c04_u014,Joey Tribbiani,s03_e20,s03_e20_c04,Yeah?,Neutral,0.2060,-0.3180,-0.1220,0.1450,1.000
s03_e20_c04_u016,Joey Tribbiani,s03_e20,s03_e20_c04,They gave me the shaft all right.,Sad,0.1095,0.0053,0.0140,0.1165,0.714
s03_e20_c04_u018,Joey Tribbiani,s03_e20,s03_e20_c04,"Well Ahh, yeah! Yeah, sure, a drink sounds great.",Neutral,0.4394,-0.1610,0.0974,0.4881,0.778
s03_e20_c04_u020,Joey Tribbiani,s03_e20,s03_e20_c04,All right.,Peaceful,0.3400,-0.1960,0.1120,0.3960,1.000
s03_e20_c08_u002,Joey Tribbiani,s03_e20,s03_e20_c08,Hey.,Neutral,0.0960,-0.2060,-0.2760,-0.0420,1.000
s03_e20_c08_u004,Joey Tribbiani,s03_e20,s03_e20_c08,Hey.,Joyful,0.0960,-0.2060,-0.2760,-0.0420,1.000
s03_e20_c08_u007,Joey Tribbiani,s03_e20,s03_e20_c08,Hey.,Joyful,0.0960,-0.2060,-0.2760,-0.0420,1.000
s03_e20_c08_u010,Joey Tribbiani,s03_e20,s03_e20_c08,"No-no, things ah, finally happened with Kate.",Sad,0.0680,-0.2113,-0.1113,0.0123,0.375
s03_e20_c08_u013,Joey Tribbiani,s03_e20,s03_e20_c08,"Oh, it was so amazing. After the love making...",Joyful,0.4084,0.1286,0.1332,0.4750,0.556
s03_e20_c08_u015,Joey Tribbiani,s03_e20,s03_e20_c08,"Yep. I just, I just watched her sleep for like hours, just breathing in and breathing out. And then I knew she was dreaming 'cause, 'cause her eyes keep going like this.",Neutral,0.2667,-0.1467,0.0313,0.2823,0.710
s03_e20_c12_u002,Joey Tribbiani,s03_e20,s03_e20_c12,Hey.,Neutral,0.0960,-0.2060,-0.2760,-0.0420,1.000
s03_e20_c12_u004,Joey Tribbiani,s03_e20,s03_e20_c12,"So I ah, talked to Lauren, kinda told her how things were with us. Did you ah, did you talk to Marshall?",Scared,0.0409,0.0260,-0.0236,0.0291,0.500
s03_e20_c12_u006,Joey Tribbiani,s03_e20,s03_e20_c12,"Y'know, about what happened with us.",Powerful,0.0753,-0.0413,-0.0247,0.0630,0.800
s03_e20_c12_u008,Joey Tribbiani,s03_e20,s03_e20_c12,"What are you talking about? It was a big deal. I mean, come on you can't tell me last night didn't mean something to you. I-I was there, you're not that good an actress.",Mad,0.0439,0.0009,0.0361,0.0619,0.657
s03_e20_c12_u010,Joey Tribbiani,s03_e20,s03_e20_c12,Nooo.,Peaceful,0.1595,-0.0950,-0.0702,0.1244,0.000
s03_e20_c12_u013,Joey Tribbiani,s03_e20,s03_e20_c12,"Hi, Lauren.",Neutral,0.6670,0.5930,0.0000,0.6670,0.500
s03_e21_c01_u011,Joey Tribbiani,s03_e21,s03_e21_c01,Oh my.,Sad,-0.4280,-0.0660,-0.1560,-0.5060,1.000
s03_e21_c02_u003,Joey Tribbiani,s03_e21,s03_e21_c02,Hey. Y'know with that goatee you kinda look like Satan.,Neutral,-0.0300,-0.0648,-0.1340,-0.0970,0.778
s03_e21_c02_u005,Joey Tribbiani,s03_e21,s03_e21_c02,"Hey I was crying because, because nobody believed Quincy's theory. Okay?",Sad,-0.0931,-0.1037,-0.1622,-0.1742,0.818
s03_e21_c02_u014,Joey Tribbiani,s03_e21,s03_e21_c02,Saw a girl with that vest.,Peaceful,-0.0085,-0.0202,-0.0555,-0.0362,0.667
s03_e21_c02_u017,Joey Tribbiani,s03_e21,s03_e21_c02,"Yeah, hi. You guys got any of those baby chicks? 'Cause I was watching this ah, commercial on TV and man, those guys are cute!",Joyful,0.1990,0.0193,-0.0591,0.1694,0.760
s03_e21_c05_u005,Joey Tribbiani,s03_e21,s03_e21_c05,Hey!!,Joyful,0.0960,-0.2060,-0.2760,-0.0420,1.000
s03_e21_c05_u007,Joey Tribbiani,s03_e21,s03_e21_c05,I got you something! Open it! Open it!,Joyful,0.0800,0.0038,0.0460,0.1030,0.750
s03_e21_c05_u009,Joey Tribbiani,s03_e21,s03_e21_c05,"It's cute, huh?",Joyful,0.1590,-0.2467,-0.1900,0.0640,1.000
s03_e21_c05_u013,Joey Tribbiani,s03_e21,s03_e21_c05,"Oh, well no problem there.",Joyful,0.1187,-0.1893,-0.1167,0.0603,1.000
s03_e21_c13_u003,Joey Tribbiani,s03_e21,s03_e21_c13,Hey!,Joyful,0.0960,-0.2060,-0.2760,-0.0420,1.000
s03_e21_c13_u005,Joey Tribbiani,s03_e21,s03_e21_c13,Ohhh. Ahh! What are you doing?! I thought you were gonna take her back to the store today.,Scared,0.1376,-0.1071,-0.1462,0.0645,0.579
s03_e21_c13_u009,Joey Tribbiani,s03_e21,s03_e21_c13,"Okay, good, good, good, 'cause, good, 'cause I was kinda having second thoughts too.",Joyful,0.3824,-0.1886,-0.0218,0.3716,0.769
